"EuclideanDistance","Mean_Distance","NN_1","NN_2","NN_3","NN_4","NN_5","Mean_NN"
4371.90393493806,0.539730177612992,0.0707106781186548,0.0707106781186548,0.1,0.2185812841434,0.2185812841434,0.135716784904822
3311.20812974129,0.408778915158136,0.074535599249993,0.074535599249993,0.0951971638232989,0.1,0.113389341902768,0.0915315408452106
3215.16097723251,0.396929872666533,0.0543266867100221,0.0543266867100221,0.0658807845868412,0.0658807845868412,0.0951971638232989,0.0671224212834051
3230.73455292258,0.398855570294989,0.160287371687514,0.160287371687514,0.176892475113131,0.179883410173695,0.179883410173695,0.17144680776711
3013.4839333622,0.37202322173443,0.0428549564355483,0.114832092857554,0.119993878019535,0.121898288524985,0.126549169804976,0.10522567712852
3048.63068419878,0.376364056273444,0.0428549564355483,0.113221464801633,0.118453456276922,0.128564869306645,0.128564869306645,0.106331923225479
2882.55479603267,0.355858410358458,0.0669680298010144,0.0669680298010144,0.0788481314848327,0.079506379030379,0.079506379030379,0.0743593898295239
5158.01694010157,0.63680085486604,0,0,0,0,0,0
3511.73262413866,0.433541212854628,0.101015254455221,0.101015254455221,0.101015254455221,0.101015254455221,0.101015254455221,0.101015254455221
3738.72095909771,0.461562442866408,0.214765593974057,0.215204179999634,0.216458413226288,0.216458413226288,0.216458413226288,0.215869002730511
3463.14320141311,0.427537988766586,0.0974013166236652,0.111050115259614,0.111050115259614,0.121927243175963,0.121927243175963,0.112671206698964
3183.37438440118,0.392998509852139,0.115548578195071,0.115548578195071,0.125488945572001,0.125598317767201,0.131634300051969,0.122763743956263
3837.39662578322,0.473746342589475,0.126059141889531,0.126059141889531,0.152905155985554,0.196933918675572,0.203674255830831,0.161126322854204
3621.91785028944,0.447137715774649,0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154
3112.40495448326,0.384240383999199,0.0662024254806264,0.101125875318215,0.108108108108108,0.108108108108108,0.108108108108108,0.0983305250246331
2837.36786791029,0.35030285952473,0.0742269619025206,0.0742269619025206,0.0807649131068954,0.0807649131068954,0.0857099128710967,0.0791387325779857
2875.74634118019,0.355039276991213,0.08,0.08,0.103901017492632,0.108796474979035,0.114945639325727,0.0975286263594787
3222.66230993228,0.397865906195281,0.14461145063697,0.149261572460002,0.150271336189412,0.150271336189412,0.151665380069014,0.149216215108962
3350.4685985771,0.413636382639273,0.13978593530735,0.148630845109331,0.154347991464534,0.154347991464534,0.154347991464534,0.150292150962056
2989.06137509048,0.369032098389839,0.0990952638409939,0.0990952638409939,0.131503296821435,0.131503296821435,0.138603665470601,0.119960157359092
2710.03150397119,0.334564833757264,0.0862536109828944,0.086410479261988,0.0885519400355914,0.106072516760043,0.106072516760043,0.094672212760112
2777.5904473222,0.342931759287081,0.0996757985958126,0.0996757985958126,0.1011006029266,0.109148669023216,0.109148669023216,0.103749907632932
2896.19521506431,0.357562626702556,0.0471404520791032,0.0471404520791032,0.0816496580927726,0.0816496580927726,0.0997827501235671,0.0714725940934637
3140.28212545653,0.387682545670577,0.097595934376796,0.109544511501033,0.109544511501033,0.114176896245973,0.114718484031617,0.10911606753129
4742.71412135196,0.585530531397309,0.0707106781186548,0.0734930919740164,0.0734930919740164,0.0798595706249925,0.0798595706249925,0.0754832006633345
3160.15640029295,0.390170014202147,0.0938083151964686,0.0938083151964686,0.0956637710600288,0.101446600447636,0.108860089248273,0.0987174182297749
4846.06639170277,0.598278634343261,0.0577350269189626,0.0880630571852711,0.0880630571852711,0.0893895268745912,0.0893895268745912,0.0825280390077374
2997.0654455226,0.370017171180389,0.0908704541991883,0.10363046768694,0.107844978697026,0.109151838914172,0.109689121783692,0.104237372256204
4833.0298566784,0.5966760645114,0.215472735175405,0.215472735175405,0.219935480405767,0.221570224076997,0.26805915368915,0.228102065704545
2936.13149660435,0.362494171158017,0,0,0.0493851079667635,0.0625388767976457,0.126557565804856,0.047696310113853
3260.47752278286,0.402536464540003,0.0951518288297783,0.120201847318919,0.120714919366216,0.121285821758103,0.133979363263974,0.118266756107398
2901.75417174474,0.358245265770474,0.0523782800878924,0.12786979713503,0.128081197611398,0.128622296653159,0.128713315815493,0.113132977460594
3914.28827801334,0.483263161301285,0.22817425810878,0.22817425810878,0.228799249346115,0.228799249346115,0.230337916018088,0.228856986185575
4995.1927998767,0.616694142969697,0.168356543620446,0.1833129110216,0.1833129110216,0.1833129110216,0.1833129110216,0.180321637541369
3742.38721222247,0.462039314359135,0.0936729140959162,0.111111111111111,0.112239171616912,0.144871164560059,0.157134840263677,0.123805840329535
4115.14055361655,0.508042854242308,0.108785658644084,0.108785658644084,0.108785658644084,0.108785658644084,0.108785658644084,0.108785658644084
3794.8217057467,0.468488346452478,0.128564869306645,0.128564869306645,0.128564869306645,0.128564869306645,0.128564869306645,0.128564869306645
4066.29526507806,0.502002241374625,0.128564869306645,0.128564869306645,0.128564869306645,0.128564869306645,0.128564869306645,0.128564869306645
3690.44296111917,0.455618793215925,0.0831890330807703,0.0831890330807703,0.0910352174979354,0.0910352174979354,0.0910352174979354,0.0878967437310694
3411.55168415896,0.421182935582491,0.134302557919208,0.142589842043465,0.142589842043465,0.150220380011796,0.150220380011796,0.143984600405946
3032.96574539013,0.374443863385035,0.12864615512984,0.12864615512984,0.12941289081247,0.130670692704878,0.137550238193945,0.130985226394194
2986.19924304102,0.368673138428561,0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0666666666666667
2914.67474058322,0.359822656661409,0.05,0.0567443486572583,0.0612372435695794,0.0612372435695795,0.0612372435695795,0.0580912158731993
2997.72943981777,0.370077028893837,0.12367052274622,0.130940725006166,0.130940725006166,0.143039046437126,0.143039046437126,0.134326013126561
2871.31390388921,0.3544941884331,0.100135495221409,0.104048919116164,0.106572018979139,0.108268516389375,0.108268516389375,0.105458693219092
3155.4484097182,0.389569891289726,0.0942809041582063,0.0942809041582063,0.0942809041582063,0.133333333333333,0.133333333333333,0.109901875828257
3252.52865645407,0.401549945532175,0.0942809041582063,0.0942809041582063,0.163299316185545,0.163299316185545,0.188561808316413,0.140744449800783
3026.70840289713,0.373680162146981,0,0,0.0942809041582063,0.0942809041582063,0.133333333333333,0.0643790283299492
3434.89826939145,0.424063611661671,0.153846153846154,0.153846153846154,0.169010345959708,0.169010345959708,0.17329995126888,0.163802590176121
3466.3339749929,0.427954278028688,0.142857142857143,0.142857142857143,0.142857142857143,0.169663161320888,0.170233932683043,0.153693704515072
2952.83500864036,0.364545107793053,0.0910138873842503,0.0966735361655515,0.10167486607394,0.104048919116164,0.104700043578618,0.0996222504637046
6279.90891949746,0.775300021279993,0.408248290463863,0.440315285926355,0.440315285926355,0.440315285926355,0.447213595499958,0.435281548748577
3621.03331550579,0.447038141867514,0.14475316725719,0.14475316725719,0.154392311255134,0.156728491405888,0.16528351688842,0.153182130812764
5070.58512068884,0.625994002875471,0.282842712474619,0.282842712474619,0.343121591136225,0.354338193757822,0.363793456527664,0.32538773327419
2974.14870307226,0.367188216728127,0.1,0.1,0.122474487139159,0.122474487139159,0.122474487139159,0.113484692283495
4141.49977992947,0.511284520691795,0.194248362422582,0.229684058221115,0.232139804619735,0.232139804619735,0.239340658094867,0.225510537595607
4097.96325277627,0.505935229387816,0.139034572121102,0.148613046051586,0.158598078693214,0.159587087369409,0.163422700650587,0.15385109697718
3032.04801465784,0.374348235046484,0.115378453881763,0.115378453881763,0.117851130197758,0.117851130197758,0.136082763487954,0.120508386329399
4280.2166615482,0.528438471861162,0.101015254455221,0.101015254455221,0.115367550441035,0.115367550441035,0.134687005940295,0.113490523146562
4413.50522981771,0.544880564994132,0.0770465988407392,0.0803194606474358,0.0803194606474358,0.0933138949631687,0.0933138949631687,0.0848626620123896
4539.8831152297,0.560472543237058,0.176695511965009,0.176695511965009,0.204124145231932,0.205128205128205,0.205128205128205,0.193554315883672
4792.70088185988,0.591705133940846,0.0936277876077207,0.120267070764703,0.120267070764703,0.120267070764703,0.120267070764703,0.114939214133307
4245.29975052246,0.5241174376127,0.108785658644084,0.108785658644084,0.108785658644084,0.108785658644084,0.125031955883144,0.112034918091896
5622.81054975413,0.694179669535453,0,0,0,0,0.129977255970134,0.0259954511940268
4784.78750063231,0.590712656836514,0.114670152692297,0.157134840263677,0.157134840263677,0.157134840263677,0.157134840263677,0.148641902749401
4535.96278965983,0.560012534732908,0.15145337732196,0.157134840263677,0.157134840263677,0.20427529234278,0.20427529234278,0.174854728506975
4186.35635691908,0.51683978089586,0.199520715713913,0.199520715713913,0.215587222254518,0.215587222254518,0.219124896918173,0.209868154571007
5174.44796235971,0.638835284481585,0.150584650484209,0.157134840263677,0.157134840263677,0.16996731711976,0.16996731711976,0.160957793050216
4038.23138996502,0.498548277698003,0.125031955883144,0.125031955883144,0.125031955883144,0.125031955883144,0.130184155655793,0.126062395837673
4289.57307430337,0.529588120986888,0.210915283008294,0.222222222222222,0.222222222222222,0.228791780910822,0.242550901427558,0.225340481958224
4407.5079774448,0.544152394770123,0.117851130197758,0.117851130197758,0.130289326661762,0.130289326661762,0.155902391115581,0.130436660966924
3878.28287063494,0.478809230605796,0.157134840263677,0.177893262217604,0.177893262217604,0.182555010895567,0.182555010895567,0.175606277298004
3966.78654901423,0.489719479933462,0.166666666666667,0.215165741455968,0.222222222222222,0.222222222222222,0.272165526975909,0.219688475908597
4590.916467432,0.566782506669433,0.0518577859338136,0.0518577859338136,0.0642824346533225,0.0642824346533225,0.0642824346533225,0.0593125751655189
4716.76789228294,0.582332062413385,0.14142135623731,0.14142135623731,0.145686271816937,0.213808993529939,0.21380899352994,0.171229394270287
4660.81587721572,0.575407977064705,0.316227766016838,0.316227766016838,0.320324382073184,0.320324382073184,0.327515550754707,0.32012396938695
4110.83959703193,0.507537892978808,0.0512820512820513,0.0512820512820513,0.108785658644084,0.108785658644084,0.151423228346381,0.0943117296397304
4192.43305605325,0.517609610958151,0.124299483523496,0.124299483523496,0.12769127792809,0.147564046871161,0.147564046871161,0.13428366774348
3248.06401037032,0.40099943726359,0.103106747459815,0.142939108061464,0.159861050777091,0.164182672754688,0.168786518682295,0.147775219547071
5207.69364968383,0.642948680495589,0.0784573486395988,0.0865383665716478,0.103934927410387,0.103934927410387,0.103934927410387,0.0953600994884817
3219.36987501801,0.39745190092742,0,0,0,0.0990712074303405,0.0990712074303405,0.0396284829721362
3199.90712527408,0.395060201377648,0.163178487966126,0.163178487966126,0.172134135059334,0.17696299789164,0.178348033459274,0.1707604284685
3413.24579033426,0.421369589082988,0.197551588036444,0.200346921336188,0.206471270368369,0.206471270368369,0.208462922658819,0.203860794553638
3102.07883516777,0.382958428357766,0.126123072744276,0.134687005940295,0.140878060755313,0.140878060755313,0.141260923563727,0.136765424751785
3160.52991498648,0.390181500392566,0.122835585707589,0.141260923563727,0.144091886153693,0.14461145063697,0.150584650484208,0.140676899309237
3304.62414040938,0.407964661191683,0,0.124721912892465,0.124721912892465,0.134056620320285,0.134056620320285,0.1035114132851
3046.56415896645,0.376112294355417,0.0958265957626782,0.100388107640767,0.100388107640767,0.104972776216296,0.104972776216296,0.101309672695361
3262.962067276,0.402841791415227,0.0831890330807703,0.158879498731783,0.158879498731783,0.175959226429388,0.175959226429388,0.150573296680622
2863.16984955345,0.353475580142002,0.0487659849094171,0.0844651635442475,0.0844651635442475,0.0844651635442475,0.089926779623294,0.0784176510330907
3265.31155365181,0.403108359246272,0.0744322927564787,0.0744322927564787,0.115825056812538,0.115825056812538,0.147376671902034,0.105578274208013
3149.4129990875,0.3888333101126,0.124721912892465,0.124721912892465,0.158070703819548,0.161158996715114,0.163299316185545,0.146394568501027
3011.8127107126,0.371846793405227,0,0,0,0.101856533672006,0.112001690604316,0.0427716448552644
3310.54815585604,0.408722714715938,0,0.0831890330807703,0.0831890330807703,0.0831890330807703,0.0831890330807703,0.0665512264646162
2894.34150837839,0.357336890667485,0.117851130197758,0.117851130197758,0.121335164821342,0.129069640083879,0.131761569173682,0.123573726894884
3294.38332792072,0.406720629786126,0.168848901645449,0.168848901645449,0.180871493169654,0.180871493169654,0.184555278677078,0.176799213661457
3014.3770000986,0.372155129742643,0.0923091959358383,0.0965452622054598,0.0987972014438631,0.103934927410387,0.103934927410387,0.0991043028811872
3108.44521490696,0.383766449319836,0.0809326407335348,0.146196637410453,0.146196637410453,0.15274125116406,0.153206469257085,0.135854727195117
2981.48730114932,0.368104242551114,0.0724484860160242,0.0724484860160242,0.0795258732826173,0.0795258732826173,0.0805605026776222,0.076901844254981
3754.71919728083,0.463541699288061,0,0.0694329650750885,0.0721687836487032,0.0721687836487032,0.0721687836487032,0.0571878632042396
4195.73259139911,0.517977658079708,0,0,0.0785674201318386,0.0889773336532335,0.0889773336532335,0.0513044174876611
3822.94201324617,0.471957555240789,0.176470588235294,0.176470588235294,0.190940653956493,0.206939783690991,0.206939783690991,0.191552279561813
3092.01390190094,0.381713161935665,0.0614875461901346,0.0614875461901346,0.0614875461901346,0.0869565217391304,0.0869565217391304,0.0716751364097329
3180.00700257964,0.392594590215704,0.0869565217391304,0.106499554034051,0.106499554034051,0.106499554034051,0.106499554034051,0.102590947575067
2947.76047883124,0.363931046941372,0.126209115148059,0.127852612807257,0.127852612807257,0.135802775212161,0.137427965012638,0.131029016197475
3119.62932894329,0.385134622671343,0.122010742622085,0.122474487139159,0.140916855851121,0.141202944745987,0.14142135623731,0.133605277319132
3329.91587837989,0.411106854095426,0.117851130197758,0.166666666666667,0.166666666666667,0.173205080756888,0.188561808316413,0.162590270520878
6042.64477658012,0.745999215497043,0,0,0,0,0,0
3317.81839282636,0.409605354297111,0.155483118054662,0.155483118054662,0.166623617029718,0.189670767383907,0.189670767383907,0.171386277581371
5244.98977837728,0.647538290691714,0.263911694920952,0.280822317665939,0.310348271112819,0.310348271112819,0.310348271112819,0.29515576518507
4233.19219597316,0.522626866284376,0.181976158829026,0.181976158829026,0.182321137638829,0.196929336145997,0.224061334042901,0.193452825097156
3785.93181688203,0.467416101756874,0.151299897461933,0.156584033530838,0.177930501565553,0.177930501565553,0.204521914116579,0.173653369648091
3274.36895621826,0.404259755447323,0.0942111439531992,0.0942111439531992,0.169574718263857,0.169574718263857,0.181812370822074,0.141876819051237
4591.35264686754,0.566832604485237,0.145686271816937,0.241593350361254,0.241593350361254,0.241593350361254,0.241593350361254,0.22241193465239
4028.82050741998,0.497392544463282,0.157790871674104,0.173268364469173,0.176642474139421,0.182946406783796,0.207262934241279,0.179582210261555
3753.50975302152,0.463405908730151,0.162680755946693,0.17636853493019,0.190742938070249,0.190742938070249,0.194440693695634,0.182995172142603
6079.32351369679,0.750529215077095,0,0,0,0,0.408248290463863,0.0816496580927726
6079.32351369679,0.750526508057373,0,0,0,0,0.408248290463863,0.0816496580927726
5873.23419101793,0.725082152587811,0.382890243113617,0.395985774653346,0.395985774653346,0.408248290463863,0.419572753923341,0.400536567361503
3434.96206966869,0.424060252127254,0.116642368703961,0.121495735774845,0.144322607006396,0.146139145234218,0.150584650484209,0.135836901440726
3762.5265462598,0.464526496930701,0.0467799706174505,0.102058213863526,0.11275939624015,0.122474487139159,0.122474487139159,0.101309310999889
3686.59833472061,0.455138374380286,0.125763601907713,0.142482911313803,0.150584650484209,0.150584650484209,0.150584650484209,0.144000092934828
3665.38462429538,0.45252372391275,0.128564869306645,0.145328227979173,0.147789697100533,0.162050772395195,0.162050772395195,0.149156867835348
3402.4879621734,0.420056467423758,0.172421313283955,0.183076454145372,0.186071813925176,0.187642789962943,0.189847940699116,0.183812062403313
3739.25397695521,0.461636944501469,0.249885189431373,0.254741337064154,0.257352844719137,0.259794366658822,0.259794366658822,0.256313620906462
3608.86068618943,0.445538058279764,0.128564869306645,0.181818181818182,0.181818181818182,0.181818181818182,0.181818181818182,0.171167519315874
3184.64536467402,0.393167893102426,0.152960453235845,0.152960453235845,0.163888694339272,0.163888694339272,0.164128441210939,0.159565347272235
3362.97181014722,0.415186646258007,0.181818181818182,0.211546841422184,0.215058206654535,0.221907582580252,0.222680885707562,0.210602339636543
5190.19564679273,0.640769175857019,0.0673435029701473,0.0816163248976325,0.091871721450716,0.091871721450716,0.101015254455221,0.0867437050448866
4912.10027673527,0.606418826467075,0.244181264219674,0.246046287332697,0.267591316438498,0.267591316438498,0.271238214137065,0.259329679713287
6057.67753888642,0.747848332204822,0,0,0,0.101015254455221,0.101015254455221,0.0404061017820884
5580.87011896061,0.688996887738831,0.0890870806374748,0.0890870806374748,0.0890870806374748,0.0890870806374748,0.0925820099772551,0.0897860665054308
5253.2765438479,0.648539283494134,0,0.124984251968441,0.124984251968441,0.124984251968441,0.139046932397796,0.102799937660624
4784.3863378123,0.590648709610416,0.0349927106111882,0.0349927106111882,0.145686271816937,0.195695682633936,0.195695682633936,0.121412611661437
3275.231478943,0.404368762059902,0.149703141342838,0.159719141249985,0.159719141249985,0.160708415408897,0.160708415408897,0.158111650932121
4507.00658832804,0.556425693223088,0.180514144207352,0.196929336145997,0.196929336145997,0.212232265944634,0.212232265944634,0.199767469677723
5388.32891176653,0.665218488987396,0.0565685424949238,0.0920613026559586,0.169705627484771,0.169705627484771,0.169705627484771,0.131549345521039
4818.92381019787,0.594928711372238,0,0.0831890330807703,0.0831890330807703,0.0900724660549778,0.151321742972363,0.0815544550377762
4903.01037050035,0.605325502801915,0.0831890330807703,0.103679302651662,0.117647058823529,0.117647058823529,0.150404299430559,0.11451335056201
3577.55611959865,0.441666217194991,0.101015254455221,0.101015254455221,0.14142135623731,0.142857142857143,0.142857142857143,0.125833230172407
5384.98557018274,0.664786382746245,0,0,0,0.0471404520791032,0.0890870806374748,0.0272455065433156
3912.90839137046,0.483042909937479,0.0942809041582063,0.0942809041582063,0.158113883008419,0.158113883008419,0.190504365343659,0.139058787935382
4000.57274440453,0.493881756199167,0.227031297130028,0.25152032426602,0.26805915368915,0.26805915368915,0.271628180890097,0.257259621932889
3316.04407560469,0.409381931346814,0.0712696645099798,0.0712696645099798,0.1330772826748,0.142857142857143,0.159116674887352,0.115518085887851
3253.08076680694,0.401607232480772,0,0.0505076272276105,0.156165793636253,0.161971461241579,0.169332422730424,0.107595460967173
2882.61669666374,0.355892925763299,0.0404061017820884,0.0425991442833543,0.0691971175821462,0.0989743318610787,0.101450801150951,0.0705254993319237
3645.12047882981,0.450015596730771,0.0505076272276105,0.0505076272276105,0.0874817765279706,0.0874817765279706,0.0874817765279707,0.0726921168078266
3636.28043099928,0.448919558240856,0.0461069445977073,0.0461069445977073,0.0505076272276105,0.0505076272276105,0.0505076272276105,0.0487473541756492
3295.2959861113,0.406825285862939,0.0953718999789221,0.0953718999789221,0.107882857486304,0.108785658644084,0.108785658644084,0.103239594946463
3643.57735838274,0.449793543116332,0.15341939531576,0.15341939531576,0.153846153846154,0.153846153846154,0.153846153846154,0.153675450433996
3375.3584990825,0.416726877367094,0.108785658644084,0.108785658644084,0.127206998931761,0.127206998931761,0.129163087689807,0.120229680568299
2700.39369507001,0.333397530858318,0.048540662866528,0.048540662866528,0.0703947600546505,0.0703947600546505,0.0703947600546505,0.0616531211794015
3119.64116109826,0.385133338195911,0.0932983500987856,0.128564869306645,0.128564869306645,0.128564869306645,0.128564869306645,0.121511565465073
3323.52897846087,0.410314264179686,0.128564869306645,0.128564869306645,0.128564869306645,0.128564869306645,0.128564869306645,0.128564869306645
3311.54203248955,0.408833338300442,0.128564869306645,0.128564869306645,0.128564869306645,0.128564869306645,0.128564869306645,0.128564869306645
3674.13740783568,0.453556694885259,0.0815934061687046,0.204124145231932,0.204124145231932,0.204124145231932,0.204124145231932,0.179617997419286
3077.93123125015,0.379945394800611,0.0372161463782393,0.116133480048038,0.123736952745185,0.123736952745185,0.12531013729075,0.105226733841479
3323.52897846087,0.410318791781762,0.128564869306645,0.128564869306645,0.128564869306645,0.128564869306645,0.128564869306645,0.128564869306645
3608.00334116404,0.445436687584723,0.128564869306645,0.128564869306645,0.128564869306645,0.128564869306645,0.176044697554883,0.138060834956293
4162.83007869885,0.51393563721878,0.0736268861717439,0.0792428851750328,0.0981691815623253,0.101015254455221,0.101015254455221,0.0906138923639088
3872.73573503577,0.478121963924454,0.0673435029701474,0.0673435029701474,0.0673435029701474,0.0673435029701474,0.0673435029701474,0.0673435029701474
3752.63525256699,0.463269602062457,0.0564169333655275,0.0785674201318386,0.0785674201318386,0.0785674201318386,0.0785674201318386,0.0741373227785764
3519.54591278258,0.434493331614331,0.0785674201318386,0.0785674201318386,0.0785674201318386,0.0791788489652179,0.136082763487954,0.0901927745697376
2885.75181447288,0.356278654614882,0.0673435029701474,0.0673435029701474,0.0673435029701474,0.0673435029701474,0.0673435029701474,0.0673435029701474
3116.75200707141,0.384796545843543,0.14301358438187,0.148033123650045,0.152887952688983,0.152887952688983,0.152911839565574,0.149946890595091
4431.25344601951,0.547064711565149,0.136082763487954,0.136082763487954,0.157134840263677,0.157134840263677,0.157134840263677,0.148714009553388
4381.68488799339,0.540954189899789,0.204124145231932,0.222222222222222,0.222222222222222,0.235702260395516,0.242349519295006,0.225324073873379
3437.6672789376,0.42441628338819,0.0716330020468814,0.0716330020468814,0.0794114424198382,0.0974013166236652,0.105343409292514,0.0850844344859561
3198.92649213709,0.3949341117267,0.0816496580927726,0.0816496580927726,0.0816496580927726,0.0942809041582063,0.0942809041582063,0.0867021565189461
2905.21771275779,0.358685816866659,0.0535887307270964,0.0588547919952965,0.0634620009603157,0.0634620009603157,0.0658230388297331,0.0610381126945515
3165.0295454464,0.390764326242536,0.0426762071416287,0.112366643743874,0.112366643743874,0.121212121212121,0.121212121212121,0.101966747410724
2998.9436579161,0.370254241199515,0.0909090909090909,0.0942111439531992,0.119929661891487,0.123035184544394,0.127332105824759,0.111083437424586
3216.01763557349,0.397012917178314,0.155348670570091,0.155348670570091,0.161151347307391,0.163178487966126,0.1729252877287,0.16159049282848
3332.68791420678,0.411462489640078,0.0337098563139579,0.0367068339792739,0.0367068339792739,0.108785658644084,0.108785658644084,0.0649389683121348
4289.88646327226,0.529606059491617,0,0,0.108785658644084,0.164682468957245,0.164682468957245,0.087630119311715
2791.39771959917,0.344618517585174,0.118612716484576,0.118612716484576,0.131946854070754,0.13733700902029,0.13857990321385,0.129017839854809
3508.83022619252,0.433177588879399,0.0707106781186548,0.0707106781186548,0.0707106781186548,0.0707106781186548,0.1,0.0765685424949238
2842.1433722225,0.350874247399554,0,0.0523782800878924,0.104756560175785,0.107471245396644,0.107471245396644,0.0744154662113929
4057.64347601455,0.500931938556063,0.108785658644084,0.108785658644084,0.108785658644084,0.108785658644084,0.14676266733237,0.116381060381741
2967.92794573287,0.366422259233495,0.0474998508172857,0.0475205593075761,0.0499432784842929,0.0499432784842929,0.0667815167642818,0.0523376967715459
3614.43283427354,0.446252269664545,0.152455338986496,0.159024805891687,0.159024805891687,0.166666666666667,0.166666666666667,0.160767656820641
2986.20688876031,0.368676804767578,0.0470751153157851,0.0470751153157851,0.0499432784842929,0.0702728368926306,0.0702728368926306,0.0569278365802249
2869.97035599074,0.35432636592927,0.0610678310714394,0.0909088960666673,0.0909088960666673,0.0909088960666673,0.102474119559936,0.0872537277662755
3299.86672206888,0.407401594521751,0.0666666666666667,0.0666666666666667,0.0943274971455615,0.0943274971455615,0.0944911182523068,0.0832958891753526
3284.44099653303,0.405498453098025,0.0825903764533662,0.0825903764533662,0.0848868992679326,0.0848868992679326,0.0927325861172814,0.0855374275119758
3008.41797927185,0.371406048680533,0.106499554034051,0.106499554034051,0.109359110941981,0.122975092380269,0.130905590573785,0.115247780392828
3166.01654127066,0.390869660345512,0.0744322927564787,0.0744322927564787,0.0744322927564787,0.0744322927564787,0.0744322927564787,0.0744322927564787
3191.65706444498,0.394039387968914,0.0744322927564787,0.0744322927564787,0.0744322927564787,0.0744322927564787,0.100225474032437,0.0795909290116704
4533.92520603298,0.559745713653336,0.0942809041582063,0.0942809041582063,0.101050496972928,0.101050496972928,0.101050496972928,0.0983426598470391
2858.83276127676,0.352939497803916,0.0788481314848327,0.079506379030379,0.079506379030379,0.0801681459183248,0.0801681459183248,0.0796394362764481
2893.04600078668,0.357173588765261,0.0993807989999907,0.102254751799406,0.11422048925258,0.115857384538941,0.117065939612061,0.109755872840596
3066.48720768067,0.37859240172952,0.0942809041582063,0.0942809041582063,0.0942809041582063,0.0942809041582063,0.0942809041582063,0.0942809041582063
2981.5230612625,0.368104628436111,0.0942809041582063,0.0942809041582063,0.0942809041582063,0.0942809041582063,0.110239637961025,0.09747265091877
4201.22832999927,0.518676479341873,0.128564869306645,0.128564869306645,0.222680885707562,0.222680885707562,0.222680885707562,0.185034479147195
8441.46065728433,1.04215154545326,0,0,0,0,0,0
8441.46065728433,1.04215270772494,0,0,0,0,0,0
2971.96014353846,0.366921420096621,0.109827096242609,0.109827096242609,0.125852592119177,0.130941509890278,0.131340576342335,0.121557774167401
3375.29072108966,0.416722522079359,0.0328886874970487,0.0465116279069768,0.0521035501156408,0.062769694880776,0.107386258767022,0.0603319638334927
3030.31266128303,0.374091993915634,0.135400640077266,0.135400640077266,0.152903092470519,0.158103543751407,0.159232340532961,0.148208051381884
2983.03694308392,0.368275723973848,0.0543928293220421,0.0543928293220421,0.0543928293220421,0.0769230769230769,0.0769230769230769,0.063404928362456
3098.83725091958,0.382583546450674,0.04723895281547,0.0543928293220421,0.0543928293220421,0.0543928293220421,0.0769230769230769,0.0574681035409347
3286.28722695486,0.405711796155677,0.0505076272276105,0.0505076272276105,0.160143864195491,0.16322987143812,0.168728740157396,0.118623546049246
3160.13215573717,0.390139806902744,0.0706240405389044,0.0832257809350258,0.141136553122212,0.143527000944073,0.159305973999096,0.119563869907862
3118.92901945566,0.385035610961242,0.0433713314747531,0.0619861085389417,0.0777777777777778,0.113855008510662,0.120709888507486,0.0835400229619242
4384.91827567622,0.541339893068576,0.0929622251704528,0.162882203585591,0.162882203585591,0.244948974278318,0.244948974278318,0.181724916179654
4537.33542172357,0.560149362689882,0.0929622251704528,0.199836163682765,0.199836163682765,0.251538476059373,0.266099795400394,0.20205456479915
2918.36123606894,0.360285664037465,0.0707106781186548,0.0964653075232519,0.103413947049924,0.113038833052088,0.113038833052088,0.0993335197592012
3162.87502451083,0.390485896131481,0.102942218535427,0.138950218342254,0.138950218342254,0.139779840403438,0.142271689771937,0.132578837079062
3265.77987459892,0.403196944659826,0,0.108785658644084,0.108785658644084,0.108785658644084,0.108785658644084,0.0870285269152674
4270.84529182286,0.52727429640501,0.204124145231932,0.204124145231932,0.204124145231932,0.204124145231932,0.204124145231932,0.204124145231932
2920.2052695605,0.360530994870025,0.0742269619025206,0.0742269619025206,0.0857099128710967,0.104446593573419,0.104446593573419,0.088611404764595
4345.45519528652,0.536493145175568,0.102564102564103,0.117610371764081,0.117851130197758,0.123258848624236,0.129099444873581,0.118076779604752
3123.340700413,0.385623018477583,0.0816496580927726,0.0870173342553388,0.0870173342553388,0.0870173342553388,0.0925820099772552,0.0870567341672088
3197.37852639974,0.394742551322111,0.130825388693948,0.176694228768542,0.176694228768542,0.178946953039139,0.181105863309998,0.168853332516034
3454.51848645036,0.426494069351277,0.119476739820036,0.119476739820036,0.157134840263677,0.157134840263677,0.157134840263677,0.142071600086221
4330.6188018318,0.534650772765236,0.142857142857143,0.176776695296637,0.176776695296637,0.176776695296637,0.176776695296637,0.169992784808738
3463.36487067767,0.427584211018472,0.0565685424949238,0.0565685424949238,0.0565685424949238,0.0565685424949238,0.0565685424949238,0.0565685424949238
3031.00168260566,0.374190610027931,0.116898131542491,0.12363238525879,0.124228093959149,0.130119937026885,0.138952694251207,0.126766248407705
2960.91307612403,0.365561913674876,0.057345039486899,0.0613989555399921,0.0683207932759634,0.0798959044072098,0.103241250634139,0.0740403886688406
